conversation_id,timestamp,text,sender,birlesik_mesaj
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:58:39,"[{'id': 3972, 'title': 'Mavera Düğün Merkezi', 'image': 'https://cdn-europe.dugunbuketi.com/media/64251/mavera-dugun-merkezi-kina-konya-meram-6.jpg', 'features': ['**1000** kapasite', '**10₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/mavera-dugun-merkezi-kina-konya-meram?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}]",bot,
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:58:39,[{'place_id': 3972}],bot,
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-12T06:00:04,Conversation resolved automatically.,bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:20,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:20,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:30,merhaba,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:34,"Merhaba! Ben Hera, kişisel düğün asistanınızım. Size nasıl yardımcı olabilirim? Ne tür bir etkinlik planlıyorsunuz? (Örneğin: Düğün, Kına, Nişan, Sünnet gibi)",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:47,okulumuzun mezuniyet töreni için fiyat almak istiyorum,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:57,"Harika! Mezuniyet töreniniz için size en uygun mekanları ve organizasyon seçeneklerini bulmam için birkaç bilgiye ihtiyacım olacak:

1. **Mezuniyet töreniniz hangi şehir ve ilçede olacak?**
2. **Tahmini kaç kişi katılacak?**
3. **Etkinlikte yemekli, kokteylli veya sadece pasta & meşrubat ikramı mı düşünüyorsunuz?**
4. **Etkinlik için düşündüğünüz tarih nedir?**
5. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, size en uygun mezuniyet töreni mekanlarını ve organizasyon firmalarını önerebilirim!",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:12,istanbul tuzla,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:16,"Teşekkürler! İstanbul **Tuzla** ilçesinde mezuniyet töreniniz için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
3. **Etkinlik için düşündüğünüz tarih nedir?**
4. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, size en uygun mekan ve organizasyon önerilerini hemen sunabilirim!",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:19,28-29 haziran,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:22,"Teşekkürler! Mezuniyet töreniniz için 28-29 Haziran tarihlerinde İstanbul Tuzla’da mekan ve organizasyon önerileri sunabilmem için birkaç bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
3. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri de paylaşırsanız, size en uygun seçenekleri hemen sunabilirim!",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:59,yemek ve pasta,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:05,"Harika, hem **yemekli** hem de **pasta** ikramı düşünüyorsunuz. Şimdi iki önemli bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **Kişi başı veya toplam bütçeniz nedir?**

Bu bilgileri de paylaşırsanız, Tuzla ve yakın ilçelerde size en uygun mezuniyet töreni mekanlarını ve fiyatlarını hemen sunabilirim!",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:13,toplamda 50 kişi,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:20,"Teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Mezuniyet töreni
- **Tarih:** 28-29 Haziran
- **Yer:** İstanbul, Tuzla
- **Katılımcı sayısı:** 50 kişi
- **İkram:** Yemek ve pasta

Son olarak, **kişi başı veya toplam bütçenizi** öğrenebilir miyim? Böylece size en uygun mekan ve organizasyon önerilerini sunabilirim. Eğer net bir bütçeniz yoksa, yaklaşık bir aralık da belirtebilirsiniz.",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:57,en düşük fiyat önerilerinizi öğrenirsem daha iyi olur,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:02,"Anladım, en uygun fiyatlı mekan ve organizasyon seçeneklerini sunmamı istiyorsunuz. Son olarak, aşağıdaki detaylardan birini belirtirseniz aramayı daha da netleştirebilirim:

- **Açık hava mı, kapalı alan mı tercih edersiniz? Yoksa her ikisi de olabilir mi?**
- Tuzla’ya yakın ilçelerde (Pendik, Kartal, Maltepe gibi) de öneri ister misiniz?

Bu bilgilerle birlikte, 50 kişilik yemekli ve pastalı mezuniyet töreniniz için Tuzla ve çevresindeki en uygun fiyatlı mekanları hemen araştırıp sunabilirim. Onay verirseniz hemen önerilere başlıyorum!",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:26,açık kapalı fark etmez,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:31,"[{'place_id': 7587}, {'place_id': 5064}, {'place_id': 4499}, {'place_id': 3988}]",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:31,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:32,"[{'place_id': 7587}, {'place_id': 4399}, {'place_id': 2066}, {'place_id': 4285}, {'place_id': 5064}, {'place_id': 4445}, {'place_id': 4012}, {'place_id': 4258}, {'place_id': 207}, {'place_id': 4499}]",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:33,"[{'id': 4012, 'title': 'Temenye Quince Garden', 'image': 'https://cdn-europe.dugunbuketi.com/media/148828/664dd42c4511b_1716376620mkkmTA-lg.jpeg', 'features': ['**1200** kapasite', '**250₺** başlangıç fiyatı'], 'actions': [{'label': 'Teklif Al', 'url': 'https://dugunbuketi.com/fiyati/temenye-quince-garden-nisan-soz-mekanlari-pendik-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-216-606-28-97'}]}, {'id': 7587, 'title': 'Denizatı Plus Wedding Event & Hotel', 'image': 'https://cdn-europe.dugunbuketi.com/media/114409/denizati-istanbul-(4).jpg', 'features': ['**600** kapasite', '**1,500₺** başlangıç fiyatı'], 'actions': [{'label': 'Teklif Al', 'url': 'https://dugunbuketi.com/fiyati/denizati-plus-wedding-event-hotel-mezuniyet-balo-mekanlari-kartal-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 207, 'title': 'Esinti Kır Evi', 'image': 'https://cdn-europe.dugunbuketi.com/media/6383/esinti-kir-evi-05.jpg', 'features': ['**400** kapasite', '**720₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/esinti-kir-evi-kir-dugunu-kartal-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 2066, 'title': 'Şişecam Sosyal Tesisleri', 'image': 'https://cdn-europe.dugunbuketi.com/media/35739/sisecam-sosyal-tesisleri-kir-dugunu-gebze-kocaeli-1.jpg', 'features': ['**500** kapasite', '**720₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/sisecam-sosyal-tesisleri-kir-dugunu-gebze-kocaeli?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 3988, 'title': 'Cevahir Hotel İstanbul Asia', 'image': 'https://cdn-europe.dugunbuketi.com/media/64445/cevahir-hotel-istanbul-asia-otelde-dugun-29.jpg', 'features': ['**750** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/cevahir-hotel-istanbul-asia-mezuniyet-partisi-maltepe?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 4258, 'title': 'Garden 216', 'image': 'https://cdn-europe.dugunbuketi.com/media/69067/garden-216-tuzla-02.jpg', 'features': ['**700** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/garden-216-kina-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 4285, 'title': 'Garden 216', 'image': 'https://cdn-europe.dugunbuketi.com/media/69568/garden-216-tuzla-02.jpg', 'features': ['**700** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/garden-216-nisan-soz-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 4399, 'title': 'Gülbahar Sultan Kır Düğünü', 'image': 'https://cdn-europe.dugunbuketi.com/media/70821/gulbahar-sultan-nisan-1.jpg', 'features': ['**1500** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/gulbahar-sultan-kir-dugunu-nisan-soz-mekanlari-kartal-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 4445, 'title': 'Viçe Cafe&Restaurant', 'image': 'https://cdn-europe.dugunbuketi.com/media/71402/vice-cafe-restaurant-nisan-soz-maltepe-istanbul-1.png', 'features': ['**200** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/vice-caferestaurant-nisan-soz-maltepe-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 4499, 'title': 'Aydos Ormanı Düğün Davet', 'image': 'https://cdn-europe.dugunbuketi.com/media/72364/aydos-ormani-dugun-davet-kir-kartal-istanbul-4.jpeg', 'features': ['**750** kapasite', '**500₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/aydos-ormani-dugun-davet-mezuniyet-partisi-kartal-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}, {'id': 5064, 'title': 'Gülbahar Sultan Kır Düğünü', 'image': 'https://cdn-europe.dugunbuketi.com/media/81972/gulbahar-sultan-mardin-bahce-4.jpg', 'features': ['**1500** kapasite', '**750₺** başlangıç fiyatı'], 'actions': [{'label': 'İncele', 'url': 'https://dugunbuketi.com/fiyati/gulbahar-sultan-kir-dugunu-mezuniyet-balo-mekanlari-kartal-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1'}, {'label': 'Ara', 'url': 'tel:+90-850-307-4215'}]}]",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:05,kapalı alan olan var mı,user,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:14,"Elbette! Tuzla ve çevresinde, mezuniyet töreniniz için **kapalı alan** sunan ve uygun fiyatlı bazı mekanları aşağıda bulabilirsiniz:

---

### 1. [Cevahir Hotel İstanbul Asia – Maltepe](https://dugunbuketi.com/fiyati/cevahir-hotel-istanbul-asia-mezuniyet-partisi-maltepe?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)
- **Kapasite:** 750 kişi
- **Başlangıç fiyatı:** 500₺
- **Kapalı alan:** Var (Otel balo salonu)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

### 2. [Denizatı Plus Wedding Event & Hotel – Kartal](https://dugunbuketi.com/fiyati/denizati-plus-wedding-event-hotel-mezuniyet-balo-mekanlari-kartal-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1)
- **Kapasite:** 600 kişi
- **Başlangıç fiyatı:** 1.500₺
- **Kapalı alan:** Var (Otel ve davet salonu)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

### 3. [Viçe Cafe&Restaurant – Maltepe](https://dugunbuketi.com/fiyati/vice-caferestaurant-nisan-soz-maltepe-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)
- **Kapasite:** 200 kişi
- **Başlangıç fiyatı:** 500₺
- **Kapalı alan:** Var (Restoran)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

Bu mekanların hepsinde kapalı alan seçeneği mevcut. Dilerseniz daha fazla bilgi almak veya teklif istemek için bağlantılara tıklayabilir ya da arayabilirsiniz.

Başka bir ilçede veya farklı bir konseptte de öneri ister misiniz? Size başka nasıl yardımcı olabilirim?",bot,
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:41,tamam önerilerinizi inceleyim,user,
